account_id,txn_count,total_amount,avg_txn_amount,avg_balance,first_txn,last_txn
3953,123,1247889.0,10145.439024390244,56931.3674796748,1997-06-16,1998-12-12
3954,353,802031.0,2272.042492917847,25157.79745042493,1993-06-25,1998-12-11
3955,434,1184507.0,2729.278801843318,36829.966359447004,1993-07-14,1998-12-13
3956,161,610953.0,3794.7391304347825,49063.08819875777,1996-10-28,1998-12-14
3957,151,1919960.0,12714.966887417218,51735.4642384106,1996-06-13,1998-12-10
3958,45,554633.0,12325.177777777777,41759.28888888889,1997-12-28,1998-12-05
3959,107,888487.0,8303.616822429907,29447.643925233642,1997-02-15,1998-12-11
3960,335,660380.0,1971.2835820895523,22598.952835820895,1993-02-06,1998-12-07
3961,101,151377.0,1498.7821782178219,14566.066336633663,1997-01-24,1998-12-15
3962,23,71800.0,3121.7391304347825,12973.91304347826,1996-12-13,1998-12-03
3963,87,373763.0,4296.126436781609,38047.96896551725,1997-10-27,1998-12-17
3964,92,138753.0,1508.1847826086957,14242.853260869566,1997-01-25,1998-12-16
3965,350,2288109.0,6537.454285714286,31786.566857142858,1993-05-04,1998-12-18
3966,173,291399.0,1684.387283236994,19646.46416184971,1996-01-09,1998-12-14
3967,186,2373398.0,12760.20430107527,56638.06752688172,1996-09-22,1998-12-12
3968,170,1280239.0,7530.817647058823,59413.94764705882,1996-01-01,1998-12-14
3969,349,2472594.0,7084.796561604585,35739.375071633236,1993-06-20,1998-12-12
3970,229,3044870.0,13296.375545851528,51580.157205240175,1995-11-28,1998-12-15
3971,164,1120887.0,6834.676829268293,34535.03170731707,1997-03-13,1998-12-14
3972,422,2323892.0,5506.8530805687205,46853.44478672986,1993-10-11,1998-12-14
3973,189,852691.0,4511.592592592592,24011.056084656084,1995-11-27,1998-12-15
3974,183,1109074.0,6060.513661202186,35247.451366120215,1996-03-08,1998-12-13
3975,246,332385.0,1351.158536585366,18577.167479674798,1994-10-02,1998-12-17
3976,181,383858.0,2120.7624309392263,21080.486187845305,1996-04-15,1998-12-13
3977,283,574130.0,2028.7279151943462,19895.997526501767,1993-09-25,1998-12-05
3978,343,2210690.0,6445.160349854227,39278.432944606415,1995-02-18,1998-12-14
3979,181,782434.0,4322.839779005525,30390.264088397787,1996-02-14,1998-12-13
3980,468,1415532.0,3024.641025641026,41713.5155982906,1993-04-03,1998-12-11
3981,303,312625.0,1031.7656765676568,16750.705280528055,1995-01-15,1998-12-14
3982,312,387421.0,1241.7339743589744,28143.789423076927,1993-07-27,1998-12-08
3983,317,2228063.0,7028.589905362776,38380.06403785489,1993-02-04,1998-12-08
3984,100,180794.0,1807.94,16280.35,1996-12-14,1998-12-14
3985,68,124078.0,1824.6764705882354,12376.883823529412,1997-07-13,1998-12-14
3986,112,410019.0,3660.8839285714284,28932.35625,1997-06-20,1998-12-11
3987,75,345208.0,4602.7733333333335,30967.99733333333,1997-09-14,1998-12-08
3988,120,241458.0,2012.15,31037.2375,1997-05-04,1998-12-18
3989,189,347813.0,1840.2804232804233,24161.877248677247,1995-03-11,1998-12-12
3990,121,1280098.0,10579.322314049587,45465.18099173554,1997-02-04,1998-12-08
3991,116,303719.0,2618.2672413793102,22659.782758620688,1996-12-28,1998-12-18
3992,52,483267.0,9293.596153846154,32196.205769230768,1997-12-16,1998-12-10
3993,194,1461061.0,7531.242268041237,59173.3675257732,1996-01-24,1998-12-14
3994,155,2400070.0,15484.322580645161,53507.75612903226,1996-03-14,1998-12-01
3995,296,851463.0,2876.564189189189,31951.0277027027,1995-08-27,1998-12-16
3996,87,207261.0,2382.310344827586,24408.77011494253,1997-06-22,1998-12-14
3997,273,1017199.0,3726.003663003663,27528.24542124542,1994-01-13,1998-12-12
3998,204,1132378.0,5550.8725490196075,36329.29264705882,1996-04-20,1998-12-11
3999,491,2162718.0,4404.720977596741,55638.9749490835,1993-05-06,1998-12-14
4000,405,1051421.0,2596.1012345679014,51217.34543209876,1993-08-02,1998-12-18
4001,84,103781.0,1235.4880952380952,18192.59642857143,1995-02-04,1998-12-15
4003,121,1830439.0,15127.595041322315,65854.39090909091,1997-08-22,1998-12-15
4008,33,89300.0,2706.060606060606,36200.0,1996-03-23,1998-12-08
4009,289,3055595.0,10572.993079584776,57701.87785467128,1994-02-20,1998-12-06
4010,155,808508.0,5216.18064516129,38088.827741935485,1996-08-19,1998-12-14
4013,358,1840247.0,5140.354748603352,34288.17793296089,1993-10-08,1998-12-11
4014,273,4179355.0,15308.992673992674,58655.363040293036,1995-05-15,1998-12-09
4026,143,1292014.0,9035.062937062938,46545.28461538462,1997-02-06,1998-12-09
4033,166,648599.0,3907.222891566265,33227.868674698795,1996-11-19,1998-12-14
4034,353,975496.0,2763.444759206799,39345.22549575071,1993-01-18,1998-12-08
4035,357,4313602.0,12082.918767507002,51567.803081232494,1993-07-25,1998-12-06
4047,221,2418546.0,10943.64705882353,52621.556153846155,1995-09-29,1998-12-14
4052,134,986800.0,7364.179104477612,42185.79029850747,1997-01-25,1998-12-16
4055,346,3101960.0,8965.202312138728,37843.881791907515,1993-01-24,1998-12-12
4059,105,130173.0,1239.7428571428572,13984.744761904762,1993-10-08,1998-12-11
4066,369,3830866.0,10381.750677506776,39788.761788617885,1994-05-24,1998-12-12
4069,112,256125.0,2286.8303571428573,42257.75892857143,1996-11-17,1998-12-12
4071,153,1232118.0,8053.058823529412,29894.564705882356,1996-08-03,1998-12-17
4078,319,3578958.0,11219.30407523511,64788.18777429467,1993-01-30,1998-12-11
4079,582,4938074.0,8484.66323024055,51391.1039862543,1993-11-03,1998-12-18
4081,209,1055619.0,5050.808612440192,11477.915311004785,1995-07-22,1998-12-18
4082,222,2097440.0,9447.927927927927,38461.119324324325,1994-11-08,1998-12-17
4086,148,2595686.0,17538.41891891892,49691.09594594595,1996-07-17,1998-12-18
4088,250,2026548.0,8106.192,39631.6904,1996-03-01,1998-12-16
4090,28,71403.0,2550.1071428571427,18568.135714285712,1996-10-11,1998-11-30
4091,104,523481.0,5033.471153846154,41533.633653846155,1997-08-04,1998-12-11
4092,144,794880.0,5520.0,50787.84930555555,1996-03-13,1998-12-05
4093,314,808448.0,2574.6751592356686,24505.80923566879,1993-03-25,1998-12-17
4099,253,1190899.0,4707.110671936759,41636.916600790515,1996-05-26,1998-12-14
4102,44,174572.0,3967.5454545454545,35250.75,1996-11-13,1998-12-03
4103,269,3794121.0,14104.53903345725,57556.659553903344,1995-01-25,1998-12-12
4105,268,594800.0,2219.402985074627,33131.51567164179,1995-05-08,1998-12-18
4109,241,567434.0,2354.4979253112033,39360.21742738589,1995-02-09,1998-12-15
4116,90,1351312.0,15014.577777777778,51325.25555555556,1997-10-05,1998-12-17
4119,316,626989.0,1984.142405063291,35514.082911392405,1993-10-18,1998-12-14
4121,215,649010.0,3018.6511627906975,25411.14930232558,1995-06-08,1998-12-17
4127,141,576626.0,4089.54609929078,18613.0390070922,1996-05-03,1998-12-12
4128,72,754190.0,10474.861111111111,32088.67361111111,1997-09-26,1998-12-14
4130,73,766795.0,10504.04109589041,28211.279452054798,1997-06-01,1998-12-16
4131,431,5179076.0,12016.417633410672,65166.45642691415,1994-08-19,1998-12-14
4132,28,112806.0,4028.785714285714,33339.21785714286,1997-10-02,1998-11-30
4134,426,4664058.0,10948.492957746479,46341.05680751173,1993-03-03,1998-12-14
4140,54,567607.0,10511.24074074074,35262.746296296296,1997-12-05,1998-12-08
4143,60,644361.0,10739.35,60047.723333333335,1997-10-07,1998-12-09
4144,184,2022691.0,10992.885869565218,47904.7875,1996-08-19,1998-12-12
4150,117,626826.0,5357.48717948718,43299.34102564103,1997-07-05,1998-12-11
4156,91,975388.0,10718.54945054945,34013.68351648352,1997-06-27,1998-12-15
4158,73,870496.0,11924.602739726028,44038.176712328765,1997-09-04,1998-12-12
4159,366,960019.0,2623.002732240437,40025.301912568306,1993-07-09,1998-12-18
4161,216,1073310.0,4969.027777777777,42360.379166666666,1995-02-23,1998-12-14
4171,357,3959367.0,11090.66386554622,47772.743417366946,1993-06-12,1998-12-13
4173,195,461227.0,2365.266666666667,22818.123589743587,1993-11-08,1998-12-18
4186,154,1237044.0,8032.7532467532465,29867.953246753244,1996-08-25,1998-12-13
4190,315,1114173.0,3537.057142857143,32027.156825396825,1995-10-04,1998-12-17
4195,346,5047241.0,14587.401734104047,63182.18320809249,1994-05-21,1998-11-30
4204,57,219850.0,3857.0175438596493,22243.17894736842,1996-01-29,1998-11-30
4208,98,157672.0,1608.8979591836735,23451.773469387754,1997-04-08,1998-12-16
4214,198,2495789.0,12604.994949494949,56222.67772727273,1996-03-21,1998-12-08
4225,320,3181664.0,9942.7,59038.2484375,1993-05-18,1998-12-18
4237,267,3698320.0,13851.385767790262,51824.91382022472,1993-11-29,1998-11-30
4240,362,4283378.0,11832.53591160221,38776.02044198895,1993-02-08,1998-12-08
4245,293,1850846.0,6316.8805460750855,50814.23788395904,1994-05-02,1998-12-09
4253,203,3099477.0,15268.35960591133,64502.257635467984,1996-01-16,1998-12-08
4254,307,984593.0,3207.14332247557,26798.9003257329,1993-05-04,1998-12-13
4255,338,4594648.0,13593.633136094675,74253.79056213018,1993-11-08,1998-12-14
4258,190,2499093.0,13153.121052631579,55863.613684210526,1995-08-26,1998-11-30
4259,457,5438571.0,11900.592997811817,55896.300875273526,1994-04-08,1998-12-17
4260,364,3268897.0,8980.486263736264,30541.80934065934,1993-10-14,1998-12-15
4263,126,595208.0,4723.873015873016,34497.11746031746,1995-07-17,1998-12-13
4264,294,2798380.0,9518.299319727892,57657.18877551021,1993-12-07,1998-12-08
4266,118,821441.0,6961.364406779661,31775.4406779661,1997-02-05,1998-12-08
4268,139,624359.0,4491.791366906475,38628.07410071942,1997-02-20,1998-12-13
4269,205,2611417.0,12738.619512195122,61584.82297560976,1995-12-24,1998-12-10
4273,140,1586241.0,11330.292857142857,37191.39,1996-03-11,1998-12-13
4276,309,4055669.0,13125.142394822007,63119.58812297735,1994-07-09,1998-12-15
4283,235,2238213.0,9524.310638297873,58742.00127659575,1994-10-16,1998-12-05
4286,97,918078.0,9464.721649484536,40008.81649484536,1996-11-11,1998-12-17
4287,298,878629.0,2948.4194630872485,28361.252684563762,1993-10-17,1998-12-12
4293,207,2699339.0,13040.28502415459,56182.94879227053,1996-02-04,1998-12-12
4296,353,2874475.0,8142.988668555241,50410.23711048158,1993-01-28,1998-12-13
4301,82,484573.0,5909.426829268293,31546.886585365857,1997-06-26,1998-12-12
4309,38,77734.0,2045.6315789473683,38317.76052631579,1997-06-25,1998-12-17
4318,413,6863706.0,16619.14285714286,70509.72445520581,1993-04-13,1998-12-13
4320,193,2853414.0,14784.528497409327,47714.3781865285,1996-07-23,1998-12-10
4321,445,6487017.0,14577.566292134832,79723.69858426966,1993-04-18,1998-12-18
4328,273,803664.0,2943.8241758241757,25765.080219780222,1994-06-17,1998-12-11
4329,340,1061320.0,3121.529411764706,26872.30411764706,1994-02-17,1998-12-18
4330,248,2687872.0,10838.193548387097,46755.608467741935,1995-07-05,1998-12-16
4332,59,651795.0,11047.372881355932,48383.071186440684,1997-12-23,1998-12-18
4336,107,1292017.0,12074.925233644859,58535.77392523365,1997-07-08,1998-12-16
4337,404,5053674.0,12509.094059405941,63739.72061881188,1993-11-16,1998-12-04
4342,243,2545138.0,10473.818930041152,68997.78436213992,1996-04-29,1998-12-18
4343,302,2013603.0,6667.559602649007,62114.058609271524,1993-11-22,1998-12-05
4346,252,3106065.0,12325.654761904761,63175.25357142857,1996-03-15,1998-12-18
4347,347,891209.0,2568.3256484149856,25141.401440922193,1993-03-27,1998-12-15
4349,128,1860623.0,14536.1171875,51254.46953125,1996-09-16,1998-12-10
4350,352,3265119.0,9275.90625,72299.3215625,1993-04-04,1998-12-07
4352,351,3438744.0,9796.991452991453,51472.95982905982,1993-07-05,1998-12-11
4354,140,1608434.0,11488.814285714287,50764.49714285714,1997-01-08,1998-12-12
4355,407,1022418.0,2512.083538083538,26684.142506142507,1993-02-21,1998-12-18
4356,263,862585.0,3279.790874524715,15633.595437262358,1994-01-26,1998-12-09
4358,131,2070275.0,15803.625954198473,71707.89465648854,1997-02-12,1998-12-08
4361,205,3306625.0,16129.878048780487,75699.37370731706,1996-03-11,1998-12-14
4368,228,1330030.0,5833.464912280701,43217.247368421056,1995-01-16,1998-12-07
4375,140,2672736.0,19090.97142857143,64213.157928571425,1996-10-28,1998-12-17
4377,355,5196996.0,14639.425352112676,56661.397436619714,1993-04-24,1998-12-11
4379,126,380206.0,3017.5079365079364,18363.71111111111,1996-06-28,1998-12-15
4383,179,2126372.0,11879.173184357542,51457.07983240223,1996-11-10,1998-12-07
4385,313,914219.0,2920.827476038339,31899.050159744405,1993-11-23,1998-12-15
4386,51,493569.0,9677.823529411764,27632.354901960785,1997-11-29,1998-12-15
4389,137,872297.0,6367.131386861314,32859.5605839416,1996-07-28,1998-12-11
4405,149,1554926.0,10435.744966442953,42458.05369127517,1996-09-08,1998-12-14
4408,326,4091183.0,12549.641104294478,64941.39257668712,1994-04-11,1998-12-18
4413,385,4250048.0,11039.085714285715,37896.8612987013,1994-01-15,1998-12-17
4414,477,1793565.0,3760.0943396226417,34078.56205450734,1993-09-10,1998-12-12
4415,396,2208913.0,5578.063131313132,49238.100000000006,1995-07-05,1998-12-13
4416,367,881898.0,2402.991825613079,50129.91280653951,1994-02-12,1998-12-18
4418,462,1713852.0,3709.6363636363635,21106.0854978355,1994-02-09,1998-12-10
4423,332,2696884.0,8123.144578313253,43140.851807228915,1995-04-26,1998-12-12
4424,153,599983.0,3921.4575163398695,41685.5091503268,1996-01-29,1998-12-09
4427,371,1617510.0,4359.865229110512,18751.61805929919,1993-06-07,1998-12-08
4434,355,4981316.0,14031.876056338027,69354.2345915493,1994-12-09,1998-12-18
4437,367,849795.0,2315.517711171662,29696.95204359673,1993-09-24,1998-12-18
4438,134,392544.0,2929.4328358208954,30552.855970149256,1996-08-04,1998-12-12
4439,161,367916.0,2285.192546583851,23328.614285714284,1995-12-25,1998-12-07
4442,150,786577.0,5243.846666666666,29728.08,1996-08-08,1998-12-13
4445,73,415113.0,5686.479452054795,30368.945205479453,1997-08-07,1998-12-06
4447,185,1944000.0,10508.108108108108,47417.91621621622,1996-06-16,1998-12-12
4448,429,4681913.0,10913.550116550117,67148.88407925407,1993-06-02,1998-12-05
4454,111,512439.0,4616.5675675675675,48911.07387387387,1996-12-21,1998-12-16
4456,189,2188929.0,11581.63492063492,71071.2629100529,1996-09-03,1998-12-12
4458,84,241922.0,2880.0238095238096,26210.86547619048,1996-04-23,1998-12-09
4462,195,1920240.0,9847.384615384615,32198.89123076923,1995-12-27,1998-12-12
4463,281,1066319.0,3794.729537366548,31538.040925266905,1993-09-03,1998-12-13
4467,112,647501.0,5781.258928571428,28897.833035714284,1997-04-13,1998-12-17
4470,334,5409572.0,16196.323353293414,52878.53443113773,1993-11-01,1998-12-07
4471,98,1132512.0,11556.244897959185,41321.502040816325,1997-06-09,1998-12-06
4473,282,1986916.0,7045.801418439716,55406.47588652482,1995-10-09,1998-12-12
4475,85,711324.0,8368.517647058823,34366.230588235296,1997-04-16,1998-12-14
4476,403,1533386.0,3804.928039702233,27474.9476426799,1994-11-10,1998-12-12
4478,325,3361149.0,10341.996923076924,61229.29015384616,1993-07-23,1998-12-13
4480,131,469027.0,3580.358778625954,25800.57709923664,1996-08-19,1998-12-16
4484,386,4773581.0,12366.790155440414,60438.538756476686,1993-02-03,1998-12-08
4488,155,614959.0,3967.4774193548387,27078.867741935483,1996-04-24,1998-12-10
4493,119,1160139.0,9749.067226890757,52670.077310924375,1996-10-15,1998-12-08
4503,291,3843183.0,13206.814432989691,58017.79659793814,1995-01-03,1998-12-13
4511,356,994540.0,2793.6516853932585,25878.42668539326,1993-09-26,1998-12-10
4514,328,6323892.0,19280.158536585364,65278.95396341463,1993-12-18,1998-12-14
4519,92,123981.0,1347.6195652173913,43303.26413043478,1994-06-08,1998-11-14
4526,265,1596517.0,6024.592452830188,32612.41358490566,1993-11-29,1998-12-11
4527,83,892709.0,10755.530120481928,49850.19518072289,1997-06-01,1998-12-12
4533,115,1690796.0,14702.573913043478,61929.16260869565,1997-08-03,1998-12-12
4534,48,216049.0,4501.020833333333,35513.1625,1997-01-18,1998-11-09
4537,156,1809951.0,11602.25,60332.44935897436,1996-07-18,1998-12-05
4538,69,93363.0,1353.0869565217392,33520.884057971016,1995-05-07,1998-11-17
4543,278,684348.0,2461.68345323741,39696.184172661866,1993-10-08,1998-12-13
4550,175,427647.0,2443.697142857143,24383.026285714284,1997-02-06,1998-12-17
4576,411,2737486.0,6660.549878345499,34993.558637469585,1993-06-05,1998-12-10
4580,363,3921299.0,10802.476584022039,50450.64187327824,1994-08-27,1998-12-09
4585,192,868517.0,4523.526041666667,38609.348958333336,1996-06-08,1998-12-12
4588,121,322028.0,2661.3884297520663,11080.436363636363,1996-08-27,1998-12-09
4589,209,518586.0,2481.2727272727275,20434.924880382776,1995-05-22,1998-12-08
4596,339,3069699.0,9055.159292035398,46144.784070796464,1993-03-09,1998-12-08
4616,123,1739310.0,14140.731707317073,75694.40902439025,1997-09-24,1998-12-12
4618,147,1395499.0,9493.190476190477,29932.929251700676,1996-07-21,1998-12-12
4626,166,2076150.0,12506.927710843374,45548.06265060241,1996-06-15,1998-12-17
4631,132,1105731.0,8376.75,58144.19772727272,1996-12-12,1998-12-12
4650,267,831109.0,3112.767790262172,24212.77265917603,1995-10-15,1998-12-14
4659,322,3664940.0,11381.801242236024,46925.32608695652,1993-10-08,1998-12-14
4660,186,1605135.0,8629.758064516129,40061.66182795699,1997-01-03,1998-12-12
4681,293,1800374.0,6144.621160409556,36237.41194539249,1995-08-08,1998-12-12
4715,151,2590486.0,17155.53642384106,58908.00927152318,1996-10-28,1998-12-17
4725,110,1205233.0,10956.663636363637,26669.752727272724,1997-04-14,1998-12-14
4727,351,3600964.0,10259.156695156695,57387.172649572654,1995-02-13,1998-12-14
4729,92,391635.0,4256.902173913043,15405.695652173914,1997-05-23,1998-12-10
4743,425,5605783.0,13190.077647058824,69572.93188235295,1993-05-05,1998-12-17
4746,150,2371500.0,15810.0,65438.24333333333,1997-02-21,1998-12-18
4753,109,572476.0,5252.073394495413,20221.579816513764,1996-11-07,1998-12-07
4768,185,2622239.0,14174.264864864865,44867.708648648644,1996-06-17,1998-12-05
4774,390,2973747.0,7624.992307692308,42692.51333333333,1994-01-14,1998-12-12
4784,82,1018322.0,12418.560975609756,63309.83048780487,1997-08-08,1998-12-12
4794,196,884726.0,4513.908163265306,18838.610204081633,1996-12-18,1998-12-14
4803,173,373486.0,2158.878612716763,25076.751445086706,1996-06-08,1998-12-12
4825,300,1350372.0,4501.24,29775.122,1994-06-04,1998-12-10
4851,231,2820601.0,12210.39393939394,47641.119047619046,1996-02-04,1998-12-14
4852,272,1003979.0,3691.0992647058824,24266.1875,1995-04-13,1998-12-12
4858,131,1603264.0,12238.65648854962,32078.87633587786,1997-06-21,1998-12-13
4863,258,2691615.0,10432.616279069767,60853.26472868217,1996-03-12,1998-12-14
4894,409,4237263.0,10360.056234718826,63229.43469437653,1993-06-20,1998-12-12
4907,462,1951633.0,4224.3138528138525,28032.12056277056,1994-02-06,1998-12-14
4937,556,5133065.0,9232.131294964029,56706.84660071943,1993-02-20,1998-12-15
4948,235,2094123.0,8911.16170212766,42787.39404255319,1995-07-29,1998-12-12
4949,152,2061543.0,13562.782894736842,64994.721052631576,1996-10-14,1998-12-14
4969,206,2751629.0,13357.422330097088,62165.935485436894,1996-08-19,1998-12-17
4981,226,1773099.0,7845.570796460177,35935.02079646018,1996-01-22,1998-12-12
4994,204,2087769.0,10234.161764705883,56447.75490196078,1996-01-11,1998-12-12
4995,305,3072564.0,10073.980327868852,43759.86655737705,1994-08-01,1998-12-12
4999,251,2176845.0,8672.689243027888,46688.76972111553,1996-02-12,1998-12-14
5001,253,3100248.0,12253.94466403162,54644.95648221344,1995-12-15,1998-12-14
5011,393,4729050.0,12033.20610687023,36253.59287531806,1993-08-25,1998-12-09
5024,183,762338.0,4165.781420765027,25505.904918032786,1995-08-20,1998-12-14
5033,319,656853.0,2059.1003134796238,28061.945768025074,1995-08-03,1998-12-17
5063,171,1000957.0,5853.549707602339,24603.76959064327,1995-10-11,1998-12-09
5065,370,3912985.0,10575.635135135135,40231.85516216216,1993-01-24,1998-12-14
5066,329,2339371.0,7110.550151975684,43716.86899696049,1995-08-27,1998-12-14
5072,295,1678587.0,5690.125423728814,47479.37898305085,1996-04-12,1998-12-14
5092,334,549445.0,1645.0449101796407,20027.29371257485,1993-12-21,1998-12-09
5118,303,791994.0,2613.841584158416,34837.293069306936,1995-08-05,1998-12-17
5120,448,4378372.0,9773.151785714286,48334.31294642857,1993-06-21,1998-12-18
5125,206,2225317.0,10802.509708737864,37159.453883495145,1995-09-14,1998-11-30
5126,291,855960.0,2941.443298969072,25328.347766323026,1995-04-03,1998-12-12
5129,491,6887785.0,14028.075356415478,50023.61653767821,1993-06-08,1998-12-17
5133,194,1851286.0,9542.711340206186,50424.9381443299,1996-12-08,1998-12-14
5164,103,288296.0,2798.990291262136,22677.79126213592,1997-05-13,1998-12-14
5180,73,885096.0,12124.602739726028,45372.74794520548,1997-02-24,1998-12-12
5181,153,1021865.0,6678.856209150327,39558.41045751634,1996-02-03,1998-12-14
5194,320,3333876.0,10418.3625,47022.090625,1995-05-05,1998-12-17
5196,128,1679220.0,13118.90625,59867.65,1997-06-29,1998-12-13
5213,298,4029971.0,13523.392617449665,46863.74463087248,1995-08-18,1998-12-12
5215,636,2226177.0,3500.2783018867926,44613.71116352201,1993-07-01,1998-12-14
5228,448,7062740.0,15765.044642857143,64379.71183035714,1993-06-23,1998-12-05
5250,134,1876429.0,14003.201492537313,43702.61567164179,1996-07-20,1998-11-07
5256,406,3641720.0,8969.75369458128,52823.166305418716,1993-10-25,1998-12-15
5263,272,968261.0,3559.783088235294,36115.83345588235,1995-07-14,1998-12-13
5267,231,2865720.0,12405.714285714286,43999.99090909091,1996-01-12,1998-12-15
5269,212,1293643.0,6102.08962264151,30041.308018867923,1996-07-04,1998-12-18
5270,460,6926301.0,15057.176086956522,65645.67197826087,1993-01-13,1998-12-18
5283,91,1441659.0,15842.406593406593,70839.52637362637,1997-09-18,1998-12-14
5290,129,955820.0,7409.457364341085,34339.67131782945,1997-07-21,1998-12-13
5305,147,1741946.0,11849.972789115645,38865.9843537415,1996-09-16,1998-12-12
5313,600,4956910.0,8261.516666666666,49151.55216666667,1993-04-29,1998-12-14
5317,151,854266.0,5657.390728476821,29422.36225165563,1996-10-20,1998-12-12
5343,292,1864858.0,6386.5,24246.0198630137,1993-06-08,1998-12-10
5357,227,1004838.0,4426.599118942731,48908.50528634361,1994-12-18,1998-12-09
5358,266,2242701.0,8431.206766917294,50107.38421052631,1995-05-18,1998-12-18
5362,190,1560336.0,8212.294736842105,29787.602631578946,1996-09-06,1998-12-12
5366,345,4612617.0,13369.904347826086,34904.97826086957,1993-08-09,1998-12-11
5369,351,934313.0,2661.860398860399,20511.62393162393,1993-02-25,1998-12-16
5372,345,4782121.0,13861.220289855073,68165.83872463768,1993-05-08,1998-12-08
5385,426,2346611.0,5508.476525821597,35017.519483568074,1993-05-21,1998-12-14
5387,347,1401565.0,4039.0922190201727,24080.848991354465,1993-10-05,1998-12-11
5395,194,1771680.0,9132.37113402062,52780.72474226804,1996-04-26,1998-12-17
5422,477,4658315.0,9765.859538784067,50491.74857442348,1994-10-22,1998-12-13
5423,513,3959447.0,7718.220272904484,39734.36978557505,1993-05-02,1998-12-12
5428,453,4590729.0,10134.059602649008,44661.367549668874,1993-04-14,1998-12-17
5429,145,715365.0,4933.551724137931,14872.946896551723,1995-09-22,1998-12-08
5442,502,4275141.0,8516.217131474104,32039.406374501992,1993-03-22,1998-12-13
5445,190,631878.0,3325.6736842105265,37852.9847368421,1997-02-19,1998-12-13
5472,328,738391.0,2251.192073170732,17708.69024390244,1993-05-04,1998-12-12
5477,278,3591691.0,12919.75179856115,67890.40179856114,1995-12-17,1998-12-12
5481,401,5004193.0,12479.284289276808,56346.784039900245,1993-08-16,1998-12-08
5483,369,2729881.0,7398.051490514905,36910.43848238482,1993-03-28,1998-12-10
5505,187,2420698.0,12944.90909090909,50920.99032085561,1996-04-26,1998-12-12
5541,342,881507.0,2577.5058479532163,34711.34590643275,1995-03-24,1998-12-13
5546,363,3695800.0,10181.267217630853,34985.298071625344,1993-05-28,1998-12-13
5572,92,875526.0,9516.58695652174,41348.16739130435,1997-08-11,1998-12-12
5574,379,5436639.0,14344.693931398417,60035.8398944591,1994-07-14,1998-12-12
5591,297,1546873.0,5208.3265993265995,51062.65117845118,1996-03-16,1998-12-13
5593,287,3590519.0,12510.519163763067,63767.8812891986,1996-02-27,1998-12-16
5602,176,1931054.0,10971.897727272728,53854.231875000005,1996-07-10,1998-12-16
5622,564,5241801.0,9293.97340425532,61396.502801418435,1993-02-08,1998-12-15
5628,312,1645265.0,5273.285256410257,34872.74551282051,1994-06-17,1998-12-12
5632,324,4494263.0,13871.182098765432,58326.11416666666,1994-11-15,1998-12-17
5648,99,1745218.0,17628.464646464647,61571.73434343434,1997-06-13,1998-12-13
5650,325,2616181.0,8049.787692307692,44003.261846153844,1995-01-08,1998-12-18
5661,197,2484995.0,12614.187817258884,36812.51675126903,1995-12-20,1998-12-12
5692,149,1082987.0,7268.3691275167785,38651.95234899329,1996-02-25,1998-12-11
5698,96,1246639.0,12985.822916666666,58805.75729166667,1997-09-04,1998-12-16
5700,351,1440133.0,4102.94301994302,22609.390883190885,1993-07-20,1998-12-12
5708,68,838822.0,12335.617647058823,44808.46911764706,1997-10-12,1998-12-15
5724,416,2774126.0,6668.572115384615,34772.078365384616,1995-04-19,1998-12-15
5726,166,1732658.0,10437.698795180722,35244.53855421687,1996-04-19,1998-12-07
5735,306,3108924.0,10159.882352941177,51961.40882352941,1995-01-25,1998-12-12
5740,337,3596937.0,10673.40356083086,34544.95397626113,1993-04-16,1998-12-16
5742,242,2458749.0,10160.119834710744,49096.44669421487,1995-07-05,1998-12-12
5758,131,1216720.0,9287.93893129771,31797.25572519084,1997-07-28,1998-12-08
5767,432,1367233.0,3164.891203703704,22797.200694444444,1993-06-16,1998-12-11
5774,299,1793491.0,5998.297658862876,34693.30936454849,1995-06-08,1998-12-14
5794,228,1930682.0,8467.90350877193,42105.07938596491,1995-07-14,1998-12-12
5817,198,2776058.0,14020.494949494949,56018.27111111111,1996-12-10,1998-12-17
5837,171,1790996.0,10473.66081871345,54193.22923976608,1996-07-18,1998-12-12
5868,368,4364571.0,11860.247282608696,50161.73258152174,1993-02-02,1998-12-16
5870,77,1263341.0,16407.025974025975,60311.43376623377,1997-09-17,1998-12-17
5878,113,563073.0,4982.946902654868,47449.749557522126,1996-11-19,1998-12-09
5891,461,5126616.0,11120.642082429502,69980.94921908894,1993-01-25,1998-12-19
5912,152,1056055.0,6947.730263157895,34653.98092105263,1996-10-25,1998-12-13
5927,484,1846225.0,3814.5144628099174,18356.128719008266,1993-11-26,1998-12-12
5944,110,841874.0,7653.4,47229.682727272724,1997-06-06,1998-12-12
5952,627,4887939.0,7795.755980861244,63057.74322169059,1993-09-07,1998-12-14
5984,302,2135100.0,7069.867549668874,29400.001986754967,1993-11-11,1998-12-15
5991,458,2173022.0,4744.589519650655,33082.86943231441,1993-11-21,1998-12-14
6030,351,2783551.0,7930.34472934473,60471.66866096866,1993-08-24,1998-12-10
6034,436,4431973.0,10165.075688073395,37549.24541284404,1993-03-19,1998-12-18
6040,578,3245675.0,5615.354671280277,34757.88062283737,1993-04-22,1998-12-14
6051,389,1406128.0,3614.7249357326477,16572.113624678663,1993-08-28,1998-12-07
6061,125,944497.0,7555.976,40463.0496,1997-03-08,1998-12-15
