account_id,district_id,frequency,Account_type,date_joined,Account_Owner_Type
2628,64,POPLATEK PO OBRATU,Savings account,1994-02-06,Single Owner
726,76,POPLATEK MESICNE,Savings account,1994-02-03,Single Owner
127,29,POPLATEK MESICNE,NRI account,1994-02-02,Single Owner
2538,42,POPLATEK MESICNE,Savings account,1994-01-30,Single Owner
742,77,POPLATEK MESICNE,NRI account,1994-01-28,Single Owner
4356,47,POPLATEK MESICNE,Savings account,1994-01-26,Single Owner
3667,55,POPLATEK MESICNE,Salary account,1994-01-26,Single Owner
2326,70,POPLATEK MESICNE,Savings account,1994-01-24,Single Owner
9104,10,POPLATEK MESICNE,NRI account,1994-01-21,Single Owner
2664,58,POPLATEK MESICNE,Savings account,1994-01-20,Single Owner
1627,1,POPLATEK MESICNE,Savings account,1994-01-20,Single Owner
1231,7,POPLATEK MESICNE,Savings account,1994-01-18,Joint Account
1824,52,POPLATEK MESICNE,Savings account,1994-01-17,Single Owner
4413,74,POPLATEK TYDNE,Salary account,1994-01-15,Joint Account
2179,1,POPLATEK TYDNE,Savings account,1994-01-14,Single Owner
1164,35,POPLATEK MESICNE,NRI account,1994-01-14,Single Owner
4774,66,POPLATEK MESICNE,NRI account,1994-01-14,Joint Account
3997,62,POPLATEK MESICNE,Savings account,1994-01-13,Single Owner
969,19,POPLATEK MESICNE,Salary account,1994-01-08,Single Owner
1512,1,POPLATEK MESICNE,NRI account,1994-01-08,Single Owner
1193,29,POPLATEK MESICNE,NRI account,1994-01-05,Single Owner
2673,34,POPLATEK MESICNE,Savings account,1994-01-04,Single Owner
1788,1,POPLATEK MESICNE,Salary account,1994-01-04,Single Owner
628,72,POPLATEK MESICNE,NRI account,1994-01-03,Single Owner
1458,29,POPLATEK MESICNE,Salary account,1994-01-03,Single Owner
1552,18,POPLATEK MESICNE,Savings account,1994-01-02,Single Owner
2789,14,POPLATEK MESICNE,Salary account,1994-01-01,Single Owner
3594,29,POPLATEK MESICNE,NRI account,1993-12-30,Single Owner
2778,38,POPLATEK MESICNE,NRI account,1993-12-30,Single Owner
2161,15,POPLATEK TYDNE,Savings account,1993-12-30,Single Owner
1153,35,POPLATEK MESICNE,Savings account,1993-12-29,Single Owner
1635,19,POPLATEK MESICNE,Salary account,1993-12-29,Single Owner
2842,14,POPLATEK MESICNE,Salary account,1993-12-29,Single Owner
3759,1,POPLATEK MESICNE,Savings account,1993-12-29,Single Owner
1098,47,POPLATEK MESICNE,Salary account,1993-12-28,Single Owner
100,41,POPLATEK MESICNE,Savings account,1993-12-28,Single Owner
2913,8,POPLATEK MESICNE,Savings account,1993-12-28,Single Owner
7944,59,POPLATEK MESICNE,NRI account,1993-12-27,Single Owner
1080,55,POPLATEK MESICNE,Salary account,1993-12-27,Single Owner
6148,74,POPLATEK MESICNE,Salary account,1993-12-27,Joint Account
2010,1,POPLATEK MESICNE,Savings account,1993-12-27,Joint Account
3135,72,POPLATEK MESICNE,Salary account,1993-12-27,Single Owner
3197,1,POPLATEK MESICNE,NRI account,1993-12-25,Joint Account
2770,42,POPLATEK MESICNE,Salary account,1993-12-25,Single Owner
1959,62,POPLATEK MESICNE,Savings account,1993-12-24,Single Owner
3164,33,POPLATEK MESICNE,Savings account,1993-12-24,Joint Account
2971,76,POPLATEK TYDNE,Savings account,1993-12-23,Single Owner
3604,75,POPLATEK MESICNE,Salary account,1993-12-22,Single Owner
2733,76,POPLATEK MESICNE,NRI account,1993-12-22,Single Owner
3669,76,POPLATEK MESICNE,Salary account,1993-12-22,Single Owner
1940,52,POPLATEK MESICNE,Savings account,1993-12-22,Joint Account
3056,55,POPLATEK MESICNE,NRI account,1993-12-22,Joint Account
1419,33,POPLATEK MESICNE,Savings account,1993-12-22,Joint Account
2257,57,POPLATEK MESICNE,NRI account,1993-12-21,Single Owner
1882,1,POPLATEK MESICNE,Savings account,1993-12-21,Single Owner
719,30,POPLATEK MESICNE,Salary account,1993-12-21,Single Owner
5092,74,POPLATEK MESICNE,Salary account,1993-12-21,Single Owner
3292,1,POPLATEK MESICNE,Salary account,1993-12-21,Single Owner
3094,56,POPLATEK MESICNE,NRI account,1993-12-20,Joint Account
1768,15,POPLATEK MESICNE,Salary account,1993-12-20,Single Owner
2768,73,POPLATEK MESICNE,Savings account,1993-12-20,Single Owner
1088,32,POPLATEK MESICNE,Savings account,1993-12-19,Single Owner
4514,69,POPLATEK MESICNE,Savings account,1993-12-18,Single Owner
883,1,POPLATEK MESICNE,Salary account,1993-12-17,Single Owner
441,27,POPLATEK TYDNE,NRI account,1993-12-17,Joint Account
3429,73,POPLATEK MESICNE,Salary account,1993-12-17,Single Owner
1605,72,POPLATEK MESICNE,Salary account,1993-12-16,Single Owner
1792,7,POPLATEK MESICNE,Salary account,1993-12-16,Single Owner
1604,54,POPLATEK MESICNE,NRI account,1993-12-16,Single Owner
2813,24,POPLATEK MESICNE,Savings account,1993-12-15,Joint Account
2928,55,POPLATEK MESICNE,NRI account,1993-12-14,Single Owner
1225,4,POPLATEK MESICNE,Savings account,1993-12-14,Single Owner
3825,7,POPLATEK MESICNE,Savings account,1993-12-14,Single Owner
180,55,POPLATEK TYDNE,Salary account,1993-12-14,Single Owner
347,65,POPLATEK MESICNE,Salary account,1993-12-13,Single Owner
1877,76,POPLATEK MESICNE,NRI account,1993-12-13,Single Owner
3196,1,POPLATEK MESICNE,Salary account,1993-12-13,Joint Account
183,43,POPLATEK MESICNE,Savings account,1993-12-12,Single Owner
365,74,POPLATEK MESICNE,Salary account,1993-12-12,Single Owner
2476,32,POPLATEK MESICNE,Salary account,1993-12-12,Joint Account
1762,28,POPLATEK MESICNE,NRI account,1993-12-11,Single Owner
61,70,POPLATEK MESICNE,Savings account,1993-12-11,Joint Account
391,36,POPLATEK MESICNE,NRI account,1993-12-11,Single Owner
2305,1,POPLATEK MESICNE,NRI account,1993-12-11,Single Owner
1588,67,POPLATEK MESICNE,Savings account,1993-12-11,Single Owner
1680,59,POPLATEK MESICNE,NRI account,1993-12-10,Single Owner
3039,1,POPLATEK MESICNE,Salary account,1993-12-10,Single Owner
3380,64,POPLATEK MESICNE,NRI account,1993-12-10,Single Owner
2128,22,POPLATEK MESICNE,NRI account,1993-12-10,Single Owner
903,47,POPLATEK MESICNE,Savings account,1993-12-10,Single Owner
2504,16,POPLATEK MESICNE,NRI account,1993-12-09,Single Owner
358,12,POPLATEK MESICNE,Savings account,1993-12-09,Single Owner
2980,66,POPLATEK MESICNE,Salary account,1993-12-09,Joint Account
3918,53,POPLATEK MESICNE,Savings account,1993-12-09,Single Owner
737,34,POPLATEK MESICNE,NRI account,1993-12-08,Single Owner
2306,38,POPLATEK MESICNE,Salary account,1993-12-08,Single Owner
1673,53,POPLATEK MESICNE,Savings account,1993-12-08,Single Owner
10663,11,POPLATEK MESICNE,Salary account,1993-12-08,Single Owner
3345,22,POPLATEK MESICNE,Savings account,1993-12-08,Single Owner
1970,8,POPLATEK MESICNE,Salary account,1993-12-08,Single Owner
884,2,POPLATEK MESICNE,Salary account,1993-12-07,Single Owner
4264,28,POPLATEK MESICNE,Savings account,1993-12-07,Single Owner
3223,1,POPLATEK MESICNE,NRI account,1993-12-07,Single Owner
956,74,POPLATEK MESICNE,Savings account,1993-12-05,Single Owner
597,41,POPLATEK MESICNE,NRI account,1993-12-05,Single Owner
3129,5,POPLATEK MESICNE,Savings account,1993-12-05,Single Owner
2063,1,POPLATEK MESICNE,NRI account,1993-12-04,Single Owner
3087,15,POPLATEK MESICNE,Savings account,1993-12-04,Single Owner
2588,5,POPLATEK MESICNE,NRI account,1993-12-04,Single Owner
66,48,POPLATEK PO OBRATU,NRI account,1993-12-03,Single Owner
1314,48,POPLATEK MESICNE,NRI account,1993-12-03,Single Owner
3145,4,POPLATEK MESICNE,Salary account,1993-12-03,Joint Account
1204,29,POPLATEK MESICNE,Savings account,1993-12-03,Single Owner
437,43,POPLATEK MESICNE,NRI account,1993-12-03,Joint Account
1359,8,POPLATEK MESICNE,NRI account,1993-12-02,Single Owner
290,56,POPLATEK MESICNE,Savings account,1993-12-02,Single Owner
1621,75,POPLATEK MESICNE,Salary account,1993-12-01,Single Owner
344,54,POPLATEK MESICNE,NRI account,1993-12-01,Single Owner
426,1,POPLATEK MESICNE,Salary account,1993-11-29,Single Owner
3570,44,POPLATEK MESICNE,Savings account,1993-11-29,Single Owner
4237,18,POPLATEK MESICNE,NRI account,1993-11-29,Joint Account
2739,59,POPLATEK MESICNE,Salary account,1993-11-29,Single Owner
4526,63,POPLATEK MESICNE,Salary account,1993-11-29,Single Owner
1952,70,POPLATEK MESICNE,Savings account,1993-11-28,Single Owner
651,72,POPLATEK MESICNE,Salary account,1993-11-28,Single Owner
2989,4,POPLATEK MESICNE,Savings account,1993-11-28,Single Owner
1499,47,POPLATEK MESICNE,NRI account,1993-11-28,Joint Account
2419,24,POPLATEK MESICNE,NRI account,1993-11-27,Single Owner
1288,11,POPLATEK MESICNE,Savings account,1993-11-27,Single Owner
3003,18,POPLATEK MESICNE,Savings account,1993-11-27,Single Owner
10131,1,POPLATEK MESICNE,Savings account,1993-11-27,Single Owner
173,66,POPLATEK MESICNE,Savings account,1993-11-26,Joint Account
10904,48,POPLATEK MESICNE,Salary account,1993-11-26,Single Owner
7844,1,POPLATEK MESICNE,Salary account,1993-11-26,Single Owner
6353,26,POPLATEK MESICNE,Salary account,1993-11-26,Single Owner
604,12,POPLATEK MESICNE,NRI account,1993-11-26,Single Owner
6806,1,POPLATEK MESICNE,NRI account,1993-11-26,Single Owner
5927,15,POPLATEK MESICNE,Salary account,1993-11-26,Single Owner
245,65,POPLATEK MESICNE,Salary account,1993-11-25,Single Owner
688,74,POPLATEK MESICNE,Salary account,1993-11-25,Single Owner
7449,1,POPLATEK MESICNE,Savings account,1993-11-24,Single Owner
545,54,POPLATEK MESICNE,NRI account,1993-11-24,Single Owner
1931,20,POPLATEK MESICNE,NRI account,1993-11-23,Joint Account
2972,12,POPLATEK MESICNE,NRI account,1993-11-23,Single Owner
1286,66,POPLATEK PO OBRATU,Savings account,1993-11-23,Single Owner
1235,76,POPLATEK MESICNE,Salary account,1993-11-23,Single Owner
4385,23,POPLATEK MESICNE,Savings account,1993-11-23,Single Owner
10788,67,POPLATEK TYDNE,Savings account,1993-11-22,Single Owner
4343,31,POPLATEK MESICNE,Salary account,1993-11-22,Single Owner
2460,1,POPLATEK MESICNE,NRI account,1993-11-22,Single Owner
498,1,POPLATEK MESICNE,NRI account,1993-11-21,Joint Account
3571,39,POPLATEK MESICNE,Savings account,1993-11-21,Single Owner
5991,1,POPLATEK MESICNE,Savings account,1993-11-21,Single Owner
1128,74,POPLATEK MESICNE,Savings account,1993-11-21,Single Owner
10439,66,POPLATEK MESICNE,Salary account,1993-11-21,Single Owner
1302,55,POPLATEK MESICNE,Salary account,1993-11-21,Joint Account
3309,66,POPLATEK MESICNE,NRI account,1993-11-20,Single Owner
3107,5,POPLATEK MESICNE,Savings account,1993-11-20,Single Owner
8377,29,POPLATEK MESICNE,Savings account,1993-11-20,Joint Account
345,5,POPLATEK MESICNE,Savings account,1993-11-20,Single Owner
1686,11,POPLATEK MESICNE,Salary account,1993-11-18,Single Owner
10670,60,POPLATEK MESICNE,Savings account,1993-11-18,Single Owner
2557,40,POPLATEK MESICNE,Savings account,1993-11-17,Single Owner
1527,31,POPLATEK PO OBRATU,Savings account,1993-11-17,Single Owner
3938,57,POPLATEK MESICNE,Savings account,1993-11-17,Single Owner
4337,29,POPLATEK MESICNE,Salary account,1993-11-16,Single Owner
1941,60,POPLATEK MESICNE,Salary account,1993-11-15,Joint Account
3617,22,POPLATEK MESICNE,Salary account,1993-11-15,Single Owner
3370,49,POPLATEK MESICNE,Salary account,1993-11-15,Single Owner
1664,56,POPLATEK MESICNE,Salary account,1993-11-15,Single Owner
196,4,POPLATEK MESICNE,NRI account,1993-11-14,Single Owner
3218,41,POPLATEK MESICNE,Salary account,1993-11-14,Single Owner
3660,74,POPLATEK MESICNE,Savings account,1993-11-14,Single Owner
787,10,POPLATEK MESICNE,Salary account,1993-11-14,Single Owner
3820,1,POPLATEK MESICNE,Salary account,1993-11-14,Single Owner
10906,76,POPLATEK MESICNE,Savings account,1993-11-14,Single Owner
914,73,POPLATEK MESICNE,Savings account,1993-11-14,Single Owner
9656,61,POPLATEK MESICNE,NRI account,1993-11-14,Single Owner
2665,61,POPLATEK MESICNE,Savings account,1993-11-13,Single Owner
1114,6,POPLATEK TYDNE,NRI account,1993-11-13,Joint Account
8957,1,POPLATEK MESICNE,Salary account,1993-11-13,Single Owner
2271,68,POPLATEK MESICNE,Savings account,1993-11-13,Single Owner
2549,74,POPLATEK MESICNE,Salary account,1993-11-12,Joint Account
1947,35,POPLATEK MESICNE,Salary account,1993-11-12,Joint Account
2738,41,POPLATEK MESICNE,NRI account,1993-11-12,Single Owner
1809,1,POPLATEK TYDNE,NRI account,1993-11-12,Joint Account
519,24,POPLATEK MESICNE,Salary account,1993-11-12,Joint Account
321,47,POPLATEK MESICNE,Savings account,1993-11-11,Single Owner
3548,23,POPLATEK MESICNE,Salary account,1993-11-11,Single Owner
5984,11,POPLATEK MESICNE,Salary account,1993-11-11,Single Owner
3091,3,POPLATEK MESICNE,NRI account,1993-11-11,Single Owner
626,72,POPLATEK MESICNE,Savings account,1993-11-11,Joint Account
998,47,POPLATEK MESICNE,Savings account,1993-11-11,Single Owner
3326,5,POPLATEK MESICNE,Salary account,1993-11-11,Single Owner
2457,76,POPLATEK MESICNE,Savings account,1993-11-11,Single Owner
3688,70,POPLATEK MESICNE,Salary account,1993-11-10,Single Owner
462,29,POPLATEK MESICNE,NRI account,1993-11-10,Single Owner
3243,1,POPLATEK MESICNE,Salary account,1993-11-10,Joint Account
8625,64,POPLATEK MESICNE,Savings account,1993-11-10,Single Owner
3948,1,POPLATEK MESICNE,Salary account,1993-11-09,Single Owner
648,13,POPLATEK MESICNE,Salary account,1993-11-09,Single Owner
4173,1,POPLATEK MESICNE,NRI account,1993-11-08,Single Owner
2700,74,POPLATEK MESICNE,Savings account,1993-11-08,Single Owner
2318,73,POPLATEK MESICNE,Savings account,1993-11-08,Single Owner
7965,55,POPLATEK MESICNE,NRI account,1993-11-08,Joint Account
3352,42,POPLATEK MESICNE,NRI account,1993-11-08,Single Owner
4255,70,POPLATEK TYDNE,NRI account,1993-11-08,Single Owner
73,72,POPLATEK MESICNE,Salary account,1993-11-08,Single Owner
1984,73,POPLATEK MESICNE,Savings account,1993-11-07,Joint Account
243,55,POPLATEK TYDNE,Savings account,1993-11-06,Single Owner
3687,71,POPLATEK MESICNE,NRI account,1993-11-06,Joint Account
743,10,POPLATEK MESICNE,NRI account,1993-11-05,Single Owner
3640,10,POPLATEK MESICNE,Salary account,1993-11-05,Single Owner
3354,63,POPLATEK MESICNE,Savings account,1993-11-05,Single Owner
107,64,POPLATEK MESICNE,Savings account,1993-11-05,Single Owner
841,1,POPLATEK MESICNE,Salary account,1993-11-04,Single Owner
2269,6,POPLATEK MESICNE,Salary account,1993-11-04,Joint Account
2867,30,POPLATEK MESICNE,Salary account,1993-11-04,Single Owner
3371,68,POPLATEK MESICNE,Savings account,1993-11-04,Single Owner
520,60,POPLATEK MESICNE,Savings account,1993-11-04,Single Owner
340,1,POPLATEK MESICNE,NRI account,1993-11-03,Joint Account
4079,52,POPLATEK MESICNE,Savings account,1993-11-03,Single Owner
3086,1,POPLATEK MESICNE,Salary account,1993-11-02,Single Owner
2250,35,POPLATEK MESICNE,Savings account,1993-11-02,Single Owner
1495,36,POPLATEK MESICNE,NRI account,1993-11-01,Joint Account
2582,28,POPLATEK MESICNE,NRI account,1993-11-01,Single Owner
4470,16,POPLATEK MESICNE,Savings account,1993-11-01,Single Owner
1381,57,POPLATEK MESICNE,NRI account,1993-11-01,Joint Account
2435,38,POPLATEK MESICNE,Savings account,1993-11-01,Single Owner
542,1,POPLATEK MESICNE,Salary account,1993-11-01,Single Owner
1123,13,POPLATEK MESICNE,NRI account,1993-11-01,Joint Account
3225,1,POPLATEK MESICNE,NRI account,1993-11-01,Joint Account
1133,1,POPLATEK MESICNE,Savings account,1993-11-01,Joint Account
1666,67,POPLATEK MESICNE,Savings account,1993-10-30,Single Owner
354,59,POPLATEK MESICNE,NRI account,1993-10-28,Single Owner
259,2,POPLATEK MESICNE,NRI account,1993-10-28,Single Owner
287,16,POPLATEK MESICNE,NRI account,1993-10-27,Single Owner
2180,45,POPLATEK MESICNE,NRI account,1993-10-27,Joint Account
397,11,POPLATEK MESICNE,NRI account,1993-10-26,Joint Account
3146,68,POPLATEK MESICNE,Savings account,1993-10-26,Single Owner
198,70,POPLATEK MESICNE,NRI account,1993-10-25,Single Owner
2345,5,POPLATEK MESICNE,NRI account,1993-10-25,Single Owner
5256,72,POPLATEK PO OBRATU,NRI account,1993-10-25,Single Owner
40,64,POPLATEK MESICNE,Savings account,1993-10-25,Single Owner
419,13,POPLATEK MESICNE,NRI account,1993-10-25,Single Owner
3892,43,POPLATEK MESICNE,NRI account,1993-10-25,Single Owner
1217,69,POPLATEK MESICNE,Salary account,1993-10-25,Single Owner
126,5,POPLATEK MESICNE,Salary account,1993-10-23,Single Owner
2859,11,POPLATEK MESICNE,Savings account,1993-10-23,Joint Account
2667,23,POPLATEK MESICNE,Savings account,1993-10-23,Joint Account
1789,46,POPLATEK MESICNE,NRI account,1993-10-23,Joint Account
838,47,POPLATEK MESICNE,Salary account,1993-10-23,Joint Account
3264,70,POPLATEK MESICNE,NRI account,1993-10-23,Joint Account
3927,56,POPLATEK MESICNE,Salary account,1993-10-22,Single Owner
2050,1,POPLATEK MESICNE,Savings account,1993-10-22,Single Owner
2276,31,POPLATEK MESICNE,Salary account,1993-10-22,Single Owner
2140,75,POPLATEK MESICNE,NRI account,1993-10-21,Single Owner
1051,35,POPLATEK MESICNE,Salary account,1993-10-21,Joint Account
1565,36,POPLATEK MESICNE,NRI account,1993-10-20,Single Owner
2824,11,POPLATEK MESICNE,NRI account,1993-10-20,Single Owner
2052,61,POPLATEK MESICNE,Salary account,1993-10-20,Single Owner
1767,21,POPLATEK MESICNE,NRI account,1993-10-20,Joint Account
1345,28,POPLATEK MESICNE,NRI account,1993-10-19,Joint Account
4119,77,POPLATEK MESICNE,NRI account,1993-10-18,Single Owner
2660,1,POPLATEK TYDNE,Salary account,1993-10-17,Single Owner
4287,1,POPLATEK MESICNE,NRI account,1993-10-17,Single Owner
3551,6,POPLATEK MESICNE,NRI account,1993-10-17,Single Owner
2072,41,POPLATEK MESICNE,NRI account,1993-10-17,Single Owner
102,11,POPLATEK MESICNE,Salary account,1993-10-16,Single Owner
540,75,POPLATEK MESICNE,NRI account,1993-10-16,Single Owner
931,59,POPLATEK MESICNE,Savings account,1993-10-15,Single Owner
4260,56,POPLATEK MESICNE,Salary account,1993-10-14,Single Owner
616,43,POPLATEK MESICNE,Savings account,1993-10-14,Single Owner
3483,40,POPLATEK MESICNE,Salary account,1993-10-12,Single Owner
3972,51,POPLATEK MESICNE,NRI account,1993-10-11,Single Owner
1468,54,POPLATEK MESICNE,NRI account,1993-10-11,Single Owner
624,70,POPLATEK MESICNE,Salary account,1993-10-11,Single Owner
11135,75,POPLATEK MESICNE,Savings account,1993-10-10,Single Owner
8041,1,POPLATEK MESICNE,Savings account,1993-10-10,Single Owner
492,5,POPLATEK MESICNE,Savings account,1993-10-10,Single Owner
799,56,POPLATEK MESICNE,Savings account,1993-10-10,Joint Account
2623,58,POPLATEK MESICNE,NRI account,1993-10-09,Single Owner
2793,47,POPLATEK MESICNE,Savings account,1993-10-09,Joint Account
2479,18,POPLATEK MESICNE,NRI account,1993-10-09,Single Owner
1516,67,POPLATEK MESICNE,Savings account,1993-10-08,Joint Account
4543,33,POPLATEK MESICNE,Salary account,1993-10-08,Single Owner
2427,70,POPLATEK TYDNE,NRI account,1993-10-08,Single Owner
1981,64,POPLATEK MESICNE,Savings account,1993-10-08,Single Owner
8566,74,POPLATEK MESICNE,Savings account,1993-10-08,Single Owner
678,17,POPLATEK MESICNE,NRI account,1993-10-08,Single Owner
4659,56,POPLATEK MESICNE,Salary account,1993-10-08,Single Owner
4059,34,POPLATEK MESICNE,Salary account,1993-10-08,Single Owner
4013,73,POPLATEK PO OBRATU,NRI account,1993-10-08,Single Owner
7011,75,POPLATEK MESICNE,NRI account,1993-10-08,Single Owner
2132,76,POPLATEK MESICNE,Salary account,1993-10-08,Single Owner
1816,44,POPLATEK MESICNE,Salary account,1993-10-08,Joint Account
235,41,POPLATEK MESICNE,NRI account,1993-10-06,Single Owner
3701,76,POPLATEK MESICNE,NRI account,1993-10-06,Single Owner
2201,8,POPLATEK MESICNE,Savings account,1993-10-05,Single Owner
1896,74,POPLATEK MESICNE,Salary account,1993-10-05,Single Owner
5387,1,POPLATEK MESICNE,Salary account,1993-10-05,Single Owner
3535,1,POPLATEK MESICNE,Salary account,1993-10-05,Single Owner
1120,1,POPLATEK MESICNE,Savings account,1993-10-05,Joint Account
1485,36,POPLATEK MESICNE,NRI account,1993-10-03,Single Owner
7769,23,POPLATEK MESICNE,NRI account,1993-10-03,Single Owner
2613,26,POPLATEK MESICNE,Savings account,1993-10-03,Joint Account
15,70,POPLATEK MESICNE,Savings account,1993-10-02,Single Owner
3237,20,POPLATEK MESICNE,Salary account,1993-10-02,Single Owner
3618,29,POPLATEK MESICNE,Savings account,1993-09-29,Single Owner
1016,40,POPLATEK MESICNE,Salary account,1993-09-29,Single Owner
3171,61,POPLATEK MESICNE,NRI account,1993-09-28,Single Owner
228,5,POPLATEK MESICNE,NRI account,1993-09-28,Single Owner
1052,61,POPLATEK MESICNE,Salary account,1993-09-27,Single Owner
10227,62,POPLATEK PO OBRATU,Salary account,1993-09-27,Single Owner
27,73,POPLATEK MESICNE,Savings account,1993-09-26,Single Owner
4511,33,POPLATEK MESICNE,Savings account,1993-09-26,Single Owner
1453,61,POPLATEK TYDNE,Savings account,1993-09-25,Single Owner
3977,7,POPLATEK MESICNE,Salary account,1993-09-25,Single Owner
8982,64,POPLATEK MESICNE,NRI account,1993-09-25,Joint Account
2617,1,POPLATEK MESICNE,Salary account,1993-09-24,Single Owner
467,74,POPLATEK MESICNE,Salary account,1993-09-24,Single Owner
4437,40,POPLATEK MESICNE,Savings account,1993-09-24,Single Owner
3505,46,POPLATEK MESICNE,NRI account,1993-09-23,Single Owner
1804,20,POPLATEK TYDNE,Salary account,1993-09-23,Single Owner
39,36,POPLATEK MESICNE,NRI account,1993-09-22,Single Owner
1811,40,POPLATEK MESICNE,Salary account,1993-09-22,Single Owner
3822,8,POPLATEK MESICNE,NRI account,1993-09-22,Single Owner
1404,7,POPLATEK TYDNE,Salary account,1993-09-22,Joint Account
517,76,POPLATEK MESICNE,Salary account,1993-09-22,Single Owner
1440,55,POPLATEK MESICNE,NRI account,1993-09-22,Single Owner
854,62,POPLATEK MESICNE,Savings account,1993-09-21,Single Owner
1831,1,POPLATEK MESICNE,Salary account,1993-09-21,Single Owner
3268,21,POPLATEK MESICNE,Savings account,1993-09-20,Joint Account
1602,33,POPLATEK MESICNE,Salary account,1993-09-19,Single Owner
2958,48,POPLATEK MESICNE,Salary account,1993-09-19,Single Owner
3408,62,POPLATEK MESICNE,NRI account,1993-09-19,Joint Account
153,77,POPLATEK MESICNE,NRI account,1993-09-19,Single Owner
8489,19,POPLATEK MESICNE,Salary account,1993-09-18,Joint Account
837,46,POPLATEK MESICNE,Salary account,1993-09-18,Single Owner
8759,1,POPLATEK MESICNE,NRI account,1993-09-18,Single Owner
34,67,POPLATEK TYDNE,Savings account,1993-09-17,Single Owner
7133,1,POPLATEK MESICNE,Salary account,1993-09-17,Joint Account
699,1,POPLATEK MESICNE,Salary account,1993-09-17,Single Owner
2282,29,POPLATEK TYDNE,NRI account,1993-09-17,Single Owner
2987,18,POPLATEK MESICNE,NRI account,1993-09-16,Single Owner
857,77,POPLATEK MESICNE,Salary account,1993-09-16,Joint Account
3042,10,POPLATEK MESICNE,Salary account,1993-09-16,Joint Account
2695,16,POPLATEK MESICNE,Savings account,1993-09-16,Single Owner
2849,1,POPLATEK MESICNE,Savings account,1993-09-16,Single Owner
2802,1,POPLATEK MESICNE,NRI account,1993-09-16,Single Owner
2671,1,POPLATEK MESICNE,Salary account,1993-09-15,Single Owner
1705,70,POPLATEK MESICNE,Salary account,1993-09-15,Single Owner
3028,27,POPLATEK MESICNE,Salary account,1993-09-15,Single Owner
3310,25,POPLATEK MESICNE,Savings account,1993-09-15,Single Owner
6715,48,POPLATEK TYDNE,Salary account,1993-09-15,Single Owner
3255,1,POPLATEK MESICNE,Salary account,1993-09-15,Single Owner
3751,9,POPLATEK MESICNE,NRI account,1993-09-15,Single Owner
7774,74,POPLATEK PO OBRATU,Salary account,1993-09-14,Single Owner
1547,72,POPLATEK MESICNE,NRI account,1993-09-14,Single Owner
1079,74,POPLATEK MESICNE,Savings account,1993-09-14,Single Owner
3863,15,POPLATEK MESICNE,Salary account,1993-09-14,Single Owner
3480,58,POPLATEK MESICNE,Savings account,1993-09-14,Single Owner
10940,50,POPLATEK MESICNE,NRI account,1993-09-13,Joint Account
9337,30,POPLATEK MESICNE,Salary account,1993-09-13,Single Owner
861,22,POPLATEK MESICNE,NRI account,1993-09-13,Single Owner
10440,72,POPLATEK MESICNE,Savings account,1993-09-13,Single Owner
10036,1,POPLATEK MESICNE,Savings account,1993-09-13,Single Owner
1234,6,POPLATEK MESICNE,Salary account,1993-09-13,Single Owner
1146,67,POPLATEK MESICNE,Savings account,1993-09-12,Joint Account
8564,68,POPLATEK MESICNE,Salary account,1993-09-12,Joint Account
750,73,POPLATEK MESICNE,Salary account,1993-09-12,Single Owner
2150,37,POPLATEK MESICNE,Salary account,1993-09-12,Joint Account
1410,74,POPLATEK MESICNE,Salary account,1993-09-11,Single Owner
1487,66,POPLATEK MESICNE,Savings account,1993-09-10,Joint Account
3157,77,POPLATEK MESICNE,Salary account,1993-09-10,Single Owner
4414,24,POPLATEK MESICNE,Salary account,1993-09-10,Joint Account
2302,24,POPLATEK MESICNE,Salary account,1993-09-10,Single Owner
2907,70,POPLATEK MESICNE,Salary account,1993-09-09,Joint Account
1091,16,POPLATEK MESICNE,NRI account,1993-09-09,Single Owner
6930,41,POPLATEK MESICNE,Savings account,1993-09-08,Single Owner
1107,42,POPLATEK MESICNE,Savings account,1993-09-08,Single Owner
8475,4,POPLATEK MESICNE,NRI account,1993-09-08,Single Owner
3575,7,POPLATEK MESICNE,NRI account,1993-09-08,Single Owner
2691,69,POPLATEK MESICNE,NRI account,1993-09-08,Single Owner
3323,13,POPLATEK MESICNE,NRI account,1993-09-08,Joint Account
2428,72,POPLATEK MESICNE,Salary account,1993-09-08,Joint Account
2649,2,POPLATEK MESICNE,Salary account,1993-09-08,Single Owner
1689,55,POPLATEK MESICNE,NRI account,1993-09-07,Joint Account
1197,68,POPLATEK MESICNE,Salary account,1993-09-07,Single Owner
5952,50,POPLATEK MESICNE,Savings account,1993-09-07,Single Owner
151,76,POPLATEK MESICNE,Salary account,1993-09-06,Joint Account
1719,1,POPLATEK MESICNE,Savings account,1993-09-06,Joint Account
3456,32,POPLATEK MESICNE,NRI account,1993-09-06,Single Owner
2951,44,POPLATEK MESICNE,Savings account,1993-09-06,Single Owner
7190,49,POPLATEK MESICNE,NRI account,1993-09-06,Joint Account
1827,10,POPLATEK MESICNE,Savings account,1993-09-06,Single Owner
7607,1,POPLATEK MESICNE,Savings account,1993-09-05,Joint Account
117,31,POPLATEK MESICNE,Savings account,1993-09-05,Single Owner
3509,2,POPLATEK MESICNE,Savings account,1993-09-05,Single Owner
2020,13,POPLATEK MESICNE,NRI account,1993-09-04,Single Owner
160,23,POPLATEK MESICNE,Salary account,1993-09-04,Single Owner
